buurtcode2021;buurtnaam2021;GM_2021;GM2021;GM_NAAM;WK_2021;WK2021;WK_NAAM
1710734;Nagele-woonkern;GM0171;171;Noordoostpolder;WK017107;17107;Wijk 07 Nagele
1710735;Nagele-bedrijventerrein;GM0171;171;Noordoostpolder;WK017107;17107;Wijk 07 Nagele
1710736;Nagele-landelijk gebied;GM0171;171;Noordoostpolder;WK017107;17107;Wijk 07 Nagele
1710837;Tollebeek-woonkern;GM0171;171;Noordoostpolder;WK017108;17108;Wijk 08 Tollebeek
1710838;Tollebeek-bedrijventerrein;GM0171;171;Noordoostpolder;WK017108;17108;Wijk 08 Tollebeek
1710839;Tollebeek-landelijk gebied;GM0171;171;Noordoostpolder;WK017108;17108;Wijk 08 Tollebeek
1710941;Espel-woonkern;GM0171;171;Noordoostpolder;WK017109;17109;Wijk 09 Espel
1710942;Espel-bedrijventerrein;GM0171;171;Noordoostpolder;WK017109;17109;Wijk 09 Espel
1710943;Espel-landelijk gebied;GM0171;171;Noordoostpolder;WK017109;17109;Wijk 09 Espel
1711045;Creil-woonkern;GM0171;171;Noordoostpolder;WK017110;17110;Wijk 10 Creil
1711046;Creil-bedrijventerrein;GM0171;171;Noordoostpolder;WK017110;17110;Wijk 10 Creil
1711047;Creil-landelijk gebied;GM0171;171;Noordoostpolder;WK017110;17110;Wijk 10 Creil
1711149;Rutten-woonkern;GM0171;171;Noordoostpolder;WK017111;17111;Wijk 11 Rutten
1711150;Rutten-bedrijventerrein;GM0171;171;Noordoostpolder;WK017111;17111;Wijk 11 Rutten
1711151;Rutten-landelijk gebied;GM0171;171;Noordoostpolder;WK017111;17111;Wijk 11 Rutten
1711252;Schokland-woonkern;GM0171;171;Noordoostpolder;WK017112;17112;Wijk 12 Schokland
1719997;Groot binnenwater;GM0171;171;Noordoostpolder;WK017199;17199;Groot water
