postal_code,month_year,value_EV,value_CP,monthly_price,value_cars
6174,2022-06-01,26,2,2.3527,401
6174,2022-07-01,26,2,2.209322580645161,401
6174,2022-08-01,28,2,2.0646129032258065,401
6174,2022-09-01,29,2,1.9674666666666667,401
6174,2022-01-01,22,1,1.9888709677419354,401
6174,2022-02-01,22,1,2.048642857142857,401
6174,2022-03-01,23,1,2.289774193548387,401
6174,2022-04-01,24,1,2.0882,401
6174,2022-10-01,28,2,1.995290322580645,401
6174,2022-11-01,29,2,1.9123666666666665,401
6174,2022-12-01,29,2,1.7585806451612904,401
6176,2022-01-01,48,1,1.9888709677419354,2065
6176,2022-11-01,67,1,1.9123666666666665,2065
6176,2022-12-01,67,1,1.7585806451612904,2065
6176,2022-04-01,51,1,2.0882,2065
6176,2022-05-01,55,1,2.1871290322580643,2065
6176,2022-02-01,49,1,2.048642857142857,2065
6176,2022-03-01,51,1,2.289774193548387,2065
6176,2022-08-01,64,1,2.0646129032258065,2065
6176,2022-09-01,65,1,1.9674666666666667,2065
6176,2022-06-01,59,1,2.3527,2065
6176,2022-07-01,62,1,2.209322580645161,2065
6176,2022-10-01,65,1,1.995290322580645,2065
6181,2022-03-01,123,12,2.289774193548387,5053
6181,2022-04-01,125,12,2.0882,5053
6181,2022-05-01,132,12,2.1871290322580643,5053
6181,2022-02-01,116,11,2.048642857142857,5053
6181,2022-01-01,111,10,1.9888709677419354,5053
6181,2022-06-01,139,11,2.3527,5053
6181,2022-07-01,143,12,2.209322580645161,5053
6181,2022-08-01,152,13,2.0646129032258065,5053
6181,2022-09-01,160,13,1.9674666666666667,5053
6181,2022-10-01,167,13,1.995290322580645,5053
6181,2022-11-01,168,14,1.9123666666666665,5053
6181,2022-12-01,173,16,1.7585806451612904,5053
6191,2022-07-01,252,20,2.209322580645161,7492
6191,2022-08-01,259,21,2.0646129032258065,7492
6191,2022-09-01,266,21,1.9674666666666667,7492
6191,2022-06-01,238,16,2.3527,7492
6191,2022-01-01,190,16,1.9888709677419354,7492
6191,2022-02-01,196,17,2.048642857142857,7492
6191,2022-03-01,205,19,2.289774193548387,7492
6191,2022-04-01,211,20,2.0882,7492
6191,2022-05-01,225,20,2.1871290322580643,7492
6191,2022-11-01,282,24,1.9123666666666665,7492
6191,2022-12-01,285,28,1.7585806451612904,7492
6191,2022-10-01,273,22,1.995290322580645,7492
6199,2022-10-01,32,53,1.995290322580645,129
6199,2022-11-01,33,58,1.9123666666666665,129
6199,2022-12-01,32,69,1.7585806451612904,129
6199,2022-01-01,35,38,1.9888709677419354,129
6199,2022-02-01,35,41,2.048642857142857,129
6199,2022-03-01,33,47,2.289774193548387,129
6199,2022-09-01,32,52,1.9674666666666667,129
6199,2022-05-01,34,48,2.1871290322580643,129
6199,2022-06-01,34,39,2.3527,129
6199,2022-07-01,33,48,2.209322580645161,129
6199,2022-04-01,32,50,2.0882,129
6199,2022-08-01,38,51,2.0646129032258065,129
6211,2022-06-01,188,73,2.3527,3219
6211,2022-03-01,178,69,2.289774193548387,3219
6211,2022-04-01,187,68,2.0882,3219
6211,2022-05-01,182,68,2.1871290322580643,3219
6211,2022-01-01,169,56,1.9888709677419354,3219
6211,2022-02-01,174,59,2.048642857142857,3219
6211,2022-07-01,196,88,2.209322580645161,3219
6211,2022-08-01,200,93,2.0646129032258065,3219
6211,2022-09-01,207,101,1.9674666666666667,3219
6211,2022-10-01,215,99,1.995290322580645,3219
6211,2022-11-01,219,102,1.9123666666666665,3219
6211,2022-12-01,223,116,1.7585806451612904,3219
6212,2022-10-01,166,35,1.995290322580645,2211
6212,2022-07-01,147,31,2.209322580645161,2211
6212,2022-08-01,155,33,2.0646129032258065,2211
6212,2022-09-01,161,36,1.9674666666666667,2211
6212,2022-01-01,124,20,1.9888709677419354,2211
6212,2022-02-01,128,21,2.048642857142857,2211
6212,2022-03-01,129,24,2.289774193548387,2211
6212,2022-04-01,134,24,2.0882,2211
6212,2022-05-01,140,24,2.1871290322580643,2211
6212,2022-06-01,145,26,2.3527,2211
6212,2022-11-01,167,36,1.9123666666666665,2211
6212,2022-12-01,176,41,1.7585806451612904,2211
6213,2022-01-01,103,5,1.9888709677419354,2014
6213,2022-10-01,130,8,1.995290322580645,2014
6213,2022-11-01,133,9,1.9123666666666665,2014
6213,2022-12-01,136,10,1.7585806451612904,2014
6213,2022-04-01,115,6,2.0882,2014
6213,2022-05-01,116,6,2.1871290322580643,2014
6213,2022-02-01,106,5,2.048642857142857,2014
6213,2022-03-01,110,6,2.289774193548387,2014
6213,2022-08-01,125,8,2.0646129032258065,2014
6213,2022-09-01,130,8,1.9674666666666667,2014
6213,2022-06-01,120,6,2.3527,2014
6213,2022-07-01,122,7,2.209322580645161,2014
6214,2022-06-01,34,9,2.3527,1497
6214,2022-03-01,33,8,2.289774193548387,1497
6214,2022-04-01,33,8,2.0882,1497
6214,2022-05-01,33,8,2.1871290322580643,1497
6214,2022-01-01,31,7,1.9888709677419354,1497
6214,2022-02-01,31,7,2.048642857142857,1497
6214,2022-07-01,37,10,2.209322580645161,1497
6214,2022-08-01,38,11,2.0646129032258065,1497
6214,2022-09-01,41,12,1.9674666666666667,1497
6214,2022-10-01,40,12,1.995290322580645,1497
6214,2022-11-01,42,12,1.9123666666666665,1497
6214,2022-12-01,43,14,1.7585806451612904,1497
6215,2022-10-01,116,28,1.995290322580645,3795
6215,2022-07-01,106,25,2.209322580645161,3795
6215,2022-08-01,112,26,2.0646129032258065,3795
6215,2022-09-01,114,28,1.9674666666666667,3795
6215,2022-01-01,87,16,1.9888709677419354,3795
6215,2022-02-01,87,16,2.048642857142857,3795
6215,2022-03-01,92,19,2.289774193548387,3795
6215,2022-04-01,95,19,2.0882,3795
6215,2022-05-01,101,19,2.1871290322580643,3795
6215,2022-06-01,105,20,2.3527,3795
6215,2022-11-01,120,28,1.9123666666666665,3795
6215,2022-12-01,122,32,1.7585806451612904,3795
6216,2022-01-01,44,9,1.9888709677419354,2561
6216,2022-10-01,52,17,1.995290322580645,2561
6216,2022-11-01,53,17,1.9123666666666665,2561
6216,2022-12-01,51,19,1.7585806451612904,2561
6216,2022-04-01,44,11,2.0882,2561
6216,2022-05-01,46,11,2.1871290322580643,2561
6216,2022-02-01,44,10,2.048642857142857,2561
6216,2022-03-01,45,12,2.289774193548387,2561
6216,2022-08-01,50,16,2.0646129032258065,2561
6216,2022-09-01,50,17,1.9674666666666667,2561
6216,2022-06-01,47,12,2.3527,2561
6216,2022-07-01,48,15,2.209322580645161,2561
6217,2022-03-01,69,14,2.289774193548387,3080
6217,2022-04-01,69,14,2.0882,3080
6217,2022-05-01,71,14,2.1871290322580643,3080
6217,2022-06-01,74,15,2.3527,3080
6217,2022-02-01,68,12,2.048642857142857,3080
6217,2022-01-01,66,11,1.9888709677419354,3080
6217,2022-07-01,75,18,2.209322580645161,3080
6217,2022-08-01,75,19,2.0646129032258065,3080
6217,2022-09-01,78,20,1.9674666666666667,3080
6217,2022-10-01,78,20,1.995290322580645,3080
6217,2022-11-01,82,20,1.9123666666666665,3080
6217,2022-12-01,90,23,1.7585806451612904,3080
6218,2022-07-01,82,16,2.209322580645161,3079
6218,2022-08-01,84,17,2.0646129032258065,3079
6218,2022-09-01,83,19,1.9674666666666667,3079
6218,2022-10-01,87,18,1.995290322580645,3079
6218,2022-01-01,59,10,1.9888709677419354,3079
6218,2022-02-01,61,11,2.048642857142857,3079
6218,2022-03-01,65,13,2.289774193548387,3079
6218,2022-04-01,70,13,2.0882,3079
6218,2022-05-01,74,13,2.1871290322580643,3079
6218,2022-06-01,81,13,2.3527,3079
6218,2022-11-01,86,19,1.9123666666666665,3079
6218,2022-12-01,89,21,1.7585806451612904,3079
6219,2022-11-01,47,7,1.9123666666666665,763
6219,2022-12-01,47,8,1.7585806451612904,763
6219,2022-03-01,33,5,2.289774193548387,763
6219,2022-04-01,40,5,2.0882,763
6219,2022-01-01,33,4,1.9888709677419354,763
6219,2022-02-01,33,4,2.048642857142857,763
6219,2022-07-01,47,6,2.209322580645161,763
6219,2022-08-01,49,6,2.0646129032258065,763
6219,2022-05-01,42,5,2.1871290322580643,763
6219,2022-06-01,44,5,2.3527,763
6219,2022-09-01,49,7,1.9674666666666667,763
6219,2022-10-01,47,7,1.995290322580645,763
6221,2022-04-01,146,90,2.0882,3243
6221,2022-01-01,135,74,1.9888709677419354,3243
6221,2022-02-01,135,78,2.048642857142857,3243
6221,2022-03-01,142,91,2.289774193548387,3243
6221,2022-12-01,185,153,1.7585806451612904,3243
6221,2022-08-01,168,122,2.0646129032258065,3243
6221,2022-05-01,151,89,2.1871290322580643,3243
6221,2022-06-01,157,96,2.3527,3243
6221,2022-07-01,159,117,2.209322580645161,3243
6221,2022-09-01,171,133,1.9674666666666667,3243
6221,2022-10-01,174,131,1.995290322580645,3243
6221,2022-11-01,178,134,1.9123666666666665,3243
6222,2022-10-01,54,48,1.995290322580645,1885
6222,2022-07-01,51,42,2.209322580645161,1885
6222,2022-08-01,54,44,2.0646129032258065,1885
6222,2022-09-01,55,48,1.9674666666666667,1885
6222,2022-01-01,50,27,1.9888709677419354,1885
6222,2022-02-01,48,28,2.048642857142857,1885
6222,2022-03-01,50,33,2.289774193548387,1885
6222,2022-04-01,49,33,2.0882,1885
6222,2022-05-01,48,32,2.1871290322580643,1885
6222,2022-06-01,51,35,2.3527,1885
6222,2022-11-01,54,49,1.9123666666666665,1885
6222,2022-12-01,54,56,1.7585806451612904,1885
6223,2022-01-01,36,2,1.9888709677419354,1451
6223,2022-11-01,44,3,1.9123666666666665,1451
6223,2022-12-01,47,4,1.7585806451612904,1451
6223,2022-04-01,40,2,2.0882,1451
6223,2022-05-01,42,2,2.1871290322580643,1451
6223,2022-02-01,39,2,2.048642857142857,1451
6223,2022-03-01,38,2,2.289774193548387,1451
6223,2022-08-01,44,3,2.0646129032258065,1451
6223,2022-09-01,44,3,1.9674666666666667,1451
6223,2022-06-01,43,2,2.3527,1451
6223,2022-07-01,43,3,2.209322580645161,1451
6223,2022-10-01,44,3,1.995290322580645,1451
6224,2022-01-01,56,12,1.9888709677419354,2674
6224,2022-02-01,57,13,2.048642857142857,2674
6224,2022-03-01,56,15,2.289774193548387,2674
6224,2022-04-01,57,15,2.0882,2674
6224,2022-05-01,60,15,2.1871290322580643,2674
6224,2022-09-01,71,22,1.9674666666666667,2674
6224,2022-06-01,63,16,2.3527,2674
6224,2022-07-01,65,19,2.209322580645161,2674
6224,2022-08-01,71,20,2.0646129032258065,2674
6224,2022-10-01,72,22,1.995290322580645,2674
6224,2022-11-01,76,22,1.9123666666666665,2674
6224,2022-12-01,78,25,1.7585806451612904,2674
6225,2022-10-01,121,28,1.995290322580645,3078
6225,2022-07-01,108,25,2.209322580645161,3078
6225,2022-08-01,114,26,2.0646129032258065,3078
6225,2022-09-01,115,28,1.9674666666666667,3078
6225,2022-01-01,91,16,1.9888709677419354,3078
6225,2022-02-01,95,16,2.048642857142857,3078
6225,2022-03-01,99,19,2.289774193548387,3078
6225,2022-04-01,103,19,2.0882,3078
6225,2022-05-01,105,19,2.1871290322580643,3078
6225,2022-06-01,109,20,2.3527,3078
6225,2022-11-01,126,28,1.9123666666666665,3078
6225,2022-12-01,128,32,1.7585806451612904,3078
6226,2022-01-01,110,30,1.9888709677419354,3016
6226,2022-11-01,142,55,1.9123666666666665,3016
6226,2022-12-01,144,62,1.7585806451612904,3016
6226,2022-04-01,115,37,2.0882,3016
6226,2022-05-01,119,36,2.1871290322580643,3016
6226,2022-02-01,113,32,2.048642857142857,3016
6226,2022-03-01,115,37,2.289774193548387,3016
6226,2022-08-01,134,50,2.0646129032258065,3016
6226,2022-09-01,139,54,1.9674666666666667,3016
6226,2022-06-01,126,39,2.3527,3016
6226,2022-07-01,132,48,2.209322580645161,3016
6226,2022-10-01,139,53,1.995290322580645,3016
6227,2022-03-01,81,33,2.289774193548387,3202
6227,2022-04-01,85,33,2.0882,3202
6227,2022-05-01,84,32,2.1871290322580643,3202
6227,2022-02-01,76,28,2.048642857142857,3202
6227,2022-01-01,72,27,1.9888709677419354,3202
6227,2022-09-01,102,48,1.9674666666666667,3202
6227,2022-06-01,89,35,2.3527,3202
6227,2022-07-01,96,42,2.209322580645161,3202
6227,2022-08-01,99,44,2.0646129032258065,3202
6227,2022-10-01,108,48,1.995290322580645,3202
6227,2022-11-01,109,49,1.9123666666666665,3202
6227,2022-12-01,114,56,1.7585806451612904,3202
6228,2022-06-01,132,20,2.3527,2957
6228,2022-08-01,144,25,2.0646129032258065,2957
6228,2022-09-01,145,27,1.9674666666666667,2957
6228,2022-10-01,149,27,1.995290322580645,2957
6228,2022-07-01,142,24,2.209322580645161,2957
6228,2022-01-01,106,15,1.9888709677419354,2957
6228,2022-02-01,111,16,2.048642857142857,2957
6228,2022-03-01,113,18,2.289774193548387,2957
6228,2022-04-01,118,18,2.0882,2957
6228,2022-05-01,126,18,2.1871290322580643,2957
6228,2022-11-01,155,27,1.9123666666666665,2957
6228,2022-12-01,155,31,1.7585806451612904,2957
6229,2022-11-01,143,91,1.9123666666666665,2962
6229,2022-12-01,145,103,1.7585806451612904,2962
6229,2022-03-01,127,61,2.289774193548387,2962
6229,2022-04-01,132,61,2.0882,2962
6229,2022-01-01,129,50,1.9888709677419354,2962
6229,2022-02-01,127,52,2.048642857142857,2962
6229,2022-07-01,139,79,2.209322580645161,2962
6229,2022-08-01,139,83,2.0646129032258065,2962
6229,2022-05-01,130,60,2.1871290322580643,2962
6229,2022-06-01,135,65,2.3527,2962
6229,2022-09-01,142,90,1.9674666666666667,2962
6229,2022-10-01,141,89,1.995290322580645,2962
6231,2022-02-01,153,25,2.048642857142857,4002
6231,2022-03-01,159,30,2.289774193548387,4002
6231,2022-04-01,163,29,2.0882,4002
6231,2022-01-01,149,26,1.9888709677419354,4002
6231,2022-05-01,163,25,2.1871290322580643,4002
6231,2022-06-01,170,24,2.3527,4002
6231,2022-07-01,182,24,2.209322580645161,4002
6231,2022-08-01,185,24,2.0646129032258065,4002
6231,2022-09-01,190,25,1.9674666666666667,4002
6231,2022-10-01,189,31,1.995290322580645,4002
6231,2022-11-01,191,34,1.9123666666666665,4002
6231,2022-12-01,195,40,1.7585806451612904,4002
6235,2022-03-01,39,4,2.289774193548387,1756
6235,2022-04-01,41,4,2.0882,1756
6235,2022-06-01,43,3,2.3527,1756
6235,2022-07-01,48,3,2.209322580645161,1756
6235,2022-08-01,49,3,2.0646129032258065,1756
6235,2022-05-01,42,3,2.1871290322580643,1756
6235,2022-01-01,37,3,1.9888709677419354,1756
6235,2022-02-01,38,3,2.048642857142857,1756
6235,2022-11-01,56,4,1.9123666666666665,1756
6235,2022-12-01,57,5,1.7585806451612904,1756
6235,2022-09-01,51,3,1.9674666666666667,1756
6235,2022-10-01,54,4,1.995290322580645,1756
6241,2022-01-01,90,7,1.9888709677419354,3176
6241,2022-11-01,122,9,1.9123666666666665,3176
6241,2022-12-01,123,10,1.7585806451612904,3176
6241,2022-04-01,98,8,2.0882,3176
6241,2022-05-01,97,7,2.1871290322580643,3176
6241,2022-02-01,92,7,2.048642857142857,3176
6241,2022-03-01,97,8,2.289774193548387,3176
6241,2022-08-01,109,6,2.0646129032258065,3176
6241,2022-09-01,112,7,1.9674666666666667,3176
6241,2022-06-01,107,6,2.3527,3176
6241,2022-07-01,107,6,2.209322580645161,3176
6241,2022-10-01,119,8,1.995290322580645,3176
6243,2022-02-01,56,1,2.048642857142857,1583
6243,2022-03-01,58,1,2.289774193548387,1583
6243,2022-04-01,61,1,2.0882,1583
6243,2022-05-01,60,1,2.1871290322580643,1583
6243,2022-01-01,55,1,1.9888709677419354,1583
6243,2022-06-01,60,1,2.3527,1583
6243,2022-07-01,61,1,2.209322580645161,1583
6243,2022-08-01,61,1,2.0646129032258065,1583
6243,2022-09-01,62,1,1.9674666666666667,1583
6243,2022-10-01,65,2,1.995290322580645,1583
6243,2022-11-01,67,2,1.9123666666666665,1583
6243,2022-12-01,68,2,1.7585806451612904,1583
6245,2022-05-01,161,18,2.1871290322580643,5133
6245,2022-06-01,166,20,2.3527,5133
6245,2022-07-01,170,20,2.209322580645161,5133
6245,2022-08-01,178,21,2.0646129032258065,5133
6245,2022-09-01,189,24,1.9674666666666667,5133
6245,2022-01-01,137,13,1.9888709677419354,5133
6245,2022-02-01,141,13,2.048642857142857,5133
6245,2022-03-01,147,15,2.289774193548387,5133
6245,2022-04-01,155,16,2.0882,5133
6245,2022-10-01,201,19,1.995290322580645,5133
6245,2022-11-01,202,19,1.9123666666666665,5133
6245,2022-12-01,206,22,1.7585806451612904,5133
6247,2022-01-01,48,4,1.9888709677419354,1772
6247,2022-11-01,61,6,1.9123666666666665,1772
6247,2022-12-01,62,7,1.7585806451612904,1772
6247,2022-04-01,52,5,2.0882,1772
6247,2022-05-01,53,5,2.1871290322580643,1772
6247,2022-02-01,49,4,2.048642857142857,1772
6247,2022-03-01,51,4,2.289774193548387,1772
6247,2022-08-01,59,6,2.0646129032258065,1772
6247,2022-09-01,59,7,1.9674666666666667,1772
6247,2022-06-01,56,6,2.3527,1772
6247,2022-07-01,58,6,2.209322580645161,1772
6247,2022-10-01,62,6,1.995290322580645,1772
6255,2022-03-01,37,2,2.289774193548387,743
6255,2022-04-01,38,2,2.0882,743
6255,2022-05-01,39,3,2.1871290322580643,743
6255,2022-02-01,39,2,2.048642857142857,743
6255,2022-01-01,36,2,1.9888709677419354,743
6255,2022-06-01,41,3,2.3527,743
6255,2022-07-01,42,3,2.209322580645161,743
6255,2022-08-01,46,3,2.0646129032258065,743
6255,2022-09-01,45,4,1.9674666666666667,743
6255,2022-10-01,43,3,1.995290322580645,743
6255,2022-11-01,46,3,1.9123666666666665,743
6255,2022-12-01,47,3,1.7585806451612904,743
6261,2022-07-01,21,1,2.209322580645161,553
6261,2022-08-01,21,2,2.0646129032258065,553
6261,2022-09-01,21,2,1.9674666666666667,553
6261,2022-06-01,19,2,2.3527,553
6261,2022-01-01,15,1,1.9888709677419354,553
6261,2022-02-01,16,1,2.048642857142857,553
6261,2022-03-01,17,1,2.289774193548387,553
6261,2022-04-01,19,1,2.0882,553
6261,2022-05-01,19,1,2.1871290322580643,553
6261,2022-10-01,21,1,1.995290322580645,553
6261,2022-11-01,21,1,1.9123666666666665,553
6261,2022-12-01,21,2,1.7585806451612904,553
6265,2022-10-01,27,2,1.995290322580645,875
6265,2022-12-01,29,2,1.7585806451612904,875
6265,2022-02-01,23,1,2.048642857142857,875
6265,2022-03-01,23,2,2.289774193548387,875
6265,2022-11-01,28,2,1.9123666666666665,875
6265,2022-01-01,22,1,1.9888709677419354,875
6265,2022-06-01,23,2,2.3527,875
6265,2022-07-01,25,2,2.209322580645161,875
6265,2022-04-01,24,2,2.0882,875
6265,2022-05-01,23,2,2.1871290322580643,875
6265,2022-08-01,24,2,2.0646129032258065,875
6265,2022-09-01,25,3,1.9674666666666667,875
6267,2022-02-01,75,7,2.048642857142857,2101
6267,2022-03-01,82,8,2.289774193548387,2101
6267,2022-04-01,83,8,2.0882,2101
6267,2022-01-01,74,7,1.9888709677419354,2101
6267,2022-05-01,88,10,2.1871290322580643,2101
6267,2022-06-01,88,11,2.3527,2101
6267,2022-07-01,90,10,2.209322580645161,2101
6267,2022-08-01,92,11,2.0646129032258065,2101
6267,2022-09-01,96,13,1.9674666666666667,2101
6267,2022-10-01,98,10,1.995290322580645,2101
6267,2022-11-01,100,10,1.9123666666666665,2101
6267,2022-12-01,100,12,1.7585806451612904,2101
6268,2022-06-01,6,4,2.3527,362
6268,2022-07-01,7,4,2.209322580645161,362
6268,2022-08-01,7,4,2.0646129032258065,362
6268,2022-05-01,6,3,2.1871290322580643,362
6268,2022-01-01,5,2,1.9888709677419354,362
6268,2022-02-01,5,2,2.048642857142857,362
6268,2022-03-01,6,3,2.289774193548387,362
6268,2022-04-01,6,3,2.0882,362
6268,2022-09-01,7,4,1.9674666666666667,362
6268,2022-10-01,8,4,1.995290322580645,362
6268,2022-11-01,8,4,1.9123666666666665,362
6268,2022-12-01,9,4,1.7585806451612904,362
6269,2022-06-01,87,2,2.3527,2412
6269,2022-07-01,87,2,2.209322580645161,2412
6269,2022-08-01,89,2,2.0646129032258065,2412
6269,2022-10-01,92,2,1.995290322580645,2412
6269,2022-11-01,97,2,1.9123666666666665,2412
6269,2022-12-01,99,2,1.7585806451612904,2412
6269,2022-09-01,92,3,1.9674666666666667,2412
6269,2022-01-01,73,1,1.9888709677419354,2412
6269,2022-02-01,77,1,2.048642857142857,2412
6269,2022-03-01,81,2,2.289774193548387,2412
6269,2022-04-01,85,2,2.0882,2412
6269,2022-05-01,87,2,2.1871290322580643,2412
6271,2022-06-01,60,26,2.3527,2082
6271,2022-03-01,55,23,2.289774193548387,2082
6271,2022-04-01,57,25,2.0882,2082
6271,2022-05-01,57,25,2.1871290322580643,2082
6271,2022-01-01,52,18,1.9888709677419354,2082
6271,2022-02-01,54,22,2.048642857142857,2082
6271,2022-07-01,62,26,2.209322580645161,2082
6271,2022-08-01,63,27,2.0646129032258065,2082
6271,2022-09-01,66,28,1.9674666666666667,2082
6271,2022-10-01,72,30,1.995290322580645,2082
6271,2022-11-01,73,30,1.9123666666666665,2082
6271,2022-12-01,75,30,1.7585806451612904,2082
6276,2022-10-01,7,4,1.995290322580645,96
6276,2022-07-01,4,4,2.209322580645161,96
6276,2022-08-01,4,4,2.0646129032258065,96
6276,2022-09-01,6,4,1.9674666666666667,96
6276,2022-01-01,4,3,1.9888709677419354,96
6276,2022-02-01,5,3,2.048642857142857,96
6276,2022-03-01,5,3,2.289774193548387,96
6276,2022-04-01,5,4,2.0882,96
6276,2022-05-01,5,4,2.1871290322580643,96
6276,2022-06-01,5,4,2.3527,96
6276,2022-11-01,7,4,1.9123666666666665,96
6276,2022-12-01,7,4,1.7585806451612904,96
6277,2022-01-01,13,5,1.9888709677419354,258
6277,2022-10-01,17,8,1.995290322580645,258
6277,2022-11-01,17,8,1.9123666666666665,258
6277,2022-12-01,17,9,1.7585806451612904,258
6277,2022-04-01,13,7,2.0882,258
6277,2022-05-01,14,7,2.1871290322580643,258
6277,2022-02-01,13,6,2.048642857142857,258
6277,2022-03-01,13,6,2.289774193548387,258
6277,2022-08-01,16,8,2.0646129032258065,258
6277,2022-09-01,16,8,1.9674666666666667,258
6277,2022-06-01,14,8,2.3527,258
6277,2022-07-01,15,8,2.209322580645161,258
6281,2022-03-01,39,6,2.289774193548387,1115
6281,2022-04-01,40,7,2.0882,1115
6281,2022-05-01,42,7,2.1871290322580643,1115
6281,2022-06-01,45,8,2.3527,1115
6281,2022-02-01,37,6,2.048642857142857,1115
6281,2022-01-01,36,5,1.9888709677419354,1115
6281,2022-07-01,47,8,2.209322580645161,1115
6281,2022-08-01,50,8,2.0646129032258065,1115
6281,2022-09-01,50,8,1.9674666666666667,1115
6281,2022-10-01,53,8,1.995290322580645,1115
6281,2022-11-01,55,8,1.9123666666666665,1115
6281,2022-12-01,55,9,1.7585806451612904,1115
6285,2022-07-01,35,14,2.209322580645161,654
6285,2022-08-01,53,15,2.0646129032258065,654
6285,2022-09-01,55,15,1.9674666666666667,654
6285,2022-10-01,55,16,1.995290322580645,654
6285,2022-01-01,12,10,1.9888709677419354,654
6285,2022-02-01,12,12,2.048642857142857,654
6285,2022-03-01,15,12,2.289774193548387,654
6285,2022-04-01,17,13,2.0882,654
6285,2022-05-01,17,13,2.1871290322580643,654
6285,2022-06-01,19,14,2.3527,654
6285,2022-11-01,56,16,1.9123666666666665,654
6285,2022-12-01,57,16,1.7585806451612904,654
6286,2022-11-01,40,2,1.9123666666666665,1151
6286,2022-12-01,41,2,1.7585806451612904,1151
6286,2022-03-01,30,2,2.289774193548387,1151
6286,2022-04-01,33,2,2.0882,1151
6286,2022-01-01,29,1,1.9888709677419354,1151
6286,2022-02-01,29,2,2.048642857142857,1151
6286,2022-07-01,36,2,2.209322580645161,1151
6286,2022-08-01,36,2,2.0646129032258065,1151
6286,2022-05-01,33,2,2.1871290322580643,1151
6286,2022-06-01,33,2,2.3527,1151
6286,2022-09-01,38,2,1.9674666666666667,1151
6286,2022-10-01,40,2,1.995290322580645,1151
6287,2022-01-01,25,1,1.9888709677419354,1085
6287,2022-02-01,27,2,2.048642857142857,1085
6287,2022-03-01,28,2,2.289774193548387,1085
6287,2022-04-01,28,2,2.0882,1085
6287,2022-08-01,33,2,2.0646129032258065,1085
6287,2022-05-01,29,2,2.1871290322580643,1085
6287,2022-06-01,29,2,2.3527,1085
6287,2022-07-01,32,2,2.209322580645161,1085
6287,2022-12-01,38,2,1.7585806451612904,1085
6287,2022-09-01,35,2,1.9674666666666667,1085
6287,2022-10-01,37,2,1.995290322580645,1085
6287,2022-11-01,37,2,1.9123666666666665,1085
6291,2022-06-01,97,26,2.3527,3541
6291,2022-07-01,98,26,2.209322580645161,3541
6291,2022-08-01,101,26,2.0646129032258065,3541
6291,2022-09-01,103,26,1.9674666666666667,3541
6291,2022-01-01,78,27,1.9888709677419354,3541
6291,2022-02-01,79,28,2.048642857142857,3541
6291,2022-03-01,84,31,2.289774193548387,3541
6291,2022-04-01,87,29,2.0882,3541
6291,2022-05-01,93,26,2.1871290322580643,3541
6291,2022-10-01,108,26,1.995290322580645,3541
6291,2022-11-01,111,26,1.9123666666666665,3541
6291,2022-12-01,112,26,1.7585806451612904,3541
6294,2022-10-01,38,4,1.995290322580645,887
6294,2022-11-01,38,4,1.9123666666666665,887
6294,2022-12-01,40,4,1.7585806451612904,887
6294,2022-04-01,34,5,2.0882,887
6294,2022-01-01,29,4,1.9888709677419354,887
6294,2022-02-01,31,4,2.048642857142857,887
6294,2022-03-01,31,5,2.289774193548387,887
6294,2022-08-01,37,4,2.0646129032258065,887
6294,2022-05-01,36,4,2.1871290322580643,887
6294,2022-06-01,35,4,2.3527,887
6294,2022-07-01,36,4,2.209322580645161,887
6294,2022-09-01,38,4,1.9674666666666667,887
6301,2022-04-01,470,56,2.0882,5743
6301,2022-01-01,358,49,1.9888709677419354,5743
6301,2022-02-01,349,52,2.048642857142857,5743
6301,2022-03-01,381,59,2.289774193548387,5743
6301,2022-12-01,501,66,1.7585806451612904,5743
6301,2022-08-01,541,61,2.0646129032258065,5743
6301,2022-05-01,484,56,2.1871290322580643,5743
6301,2022-06-01,502,59,2.3527,5743
6301,2022-07-01,526,60,2.209322580645161,5743
6301,2022-09-01,545,63,1.9674666666666667,5743
6301,2022-10-01,550,59,1.995290322580645,5743
6301,2022-11-01,501,60,1.9123666666666665,5743
6305,2022-10-01,40,6,1.995290322580645,843
6305,2022-07-01,39,6,2.209322580645161,843
6305,2022-08-01,39,6,2.0646129032258065,843
6305,2022-09-01,41,6,1.9674666666666667,843
6305,2022-01-01,35,5,1.9888709677419354,843
6305,2022-02-01,35,5,2.048642857142857,843
6305,2022-03-01,37,6,2.289774193548387,843
6305,2022-04-01,38,6,2.0882,843
6305,2022-05-01,37,6,2.1871290322580643,843
6305,2022-06-01,37,6,2.3527,843
6305,2022-11-01,40,6,1.9123666666666665,843
6305,2022-12-01,43,7,1.7585806451612904,843
6325,2022-01-01,90,5,1.9888709677419354,2520
6325,2022-11-01,120,6,1.9123666666666665,2520
6325,2022-12-01,120,7,1.7585806451612904,2520
6325,2022-04-01,94,6,2.0882,2520
6325,2022-05-01,96,6,2.1871290322580643,2520
6325,2022-02-01,90,5,2.048642857142857,2520
6325,2022-03-01,91,6,2.289774193548387,2520
6325,2022-08-01,108,6,2.0646129032258065,2520
6325,2022-09-01,111,6,1.9674666666666667,2520
6325,2022-06-01,100,6,2.3527,2520
6325,2022-07-01,103,6,2.209322580645161,2520
6325,2022-10-01,115,6,1.995290322580645,2520
6333,2022-03-01,74,5,2.289774193548387,2116
