Postcode-4,Year,Total,Supermarket,Convenience stores,Cafe,Cafeteria,Hotel,Restaurant,Railway station,Amusement park,Cinema,Museums,Art exhibitions,Library,Swimming pool,General practioner,Hospital including clinic
1749,2020,6100,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1751,2020,2080,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
1752,2020,735,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1753,2020,620,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0
1754,2020,835,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1755,2020,1655,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
1756,2020,2425,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
1757,2020,710,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1759,2020,2380,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
1761,2020,8355,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
1764,2020,3775,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
1766,2020,2270,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1767,2020,1030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1768,2020,920,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1769,2020,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,2020,5930,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0
1773,2020,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,2020,2130,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1775,2020,4250,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1777,2020,5145,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
1778,2020,920,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1779,2020,2455,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
1781,2020,9050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1782,2020,10680,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1783,2020,2630,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
1784,2020,9380,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1785,2020,9180,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
1786,2020,160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1787,2020,2665,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1788,2020,11970,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
1789,2020,580,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
1791,2020,7045,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1
1792,2020,1330,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
1793,2020,365,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1794,2020,1310,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1795,2020,1155,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1796,2020,1365,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
1797,2020,1000,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1811,2020,5185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1812,2020,220,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1813,2020,8630,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
1814,2020,9505,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
1815,2020,7200,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1816,2020,8420,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
1817,2020,3750,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1821,2020,1635,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1822,2020,5375,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0
1823,2020,7080,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
1824,2020,7570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1825,2020,9260,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
1826,2020,6460,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
1827,2020,10600,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1829,2020,4045,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
1831,2020,2495,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1832,2020,250,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1834,2020,6025,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0
1841,2020,1995,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1842,2020,630,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1843,2020,690,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1844,2020,245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1846,2020,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1847,2020,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,2020,12775,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0
1852,2020,10435,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0
1853,2020,705,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
1861,2020,6385,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1862,2020,6185,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1865,2020,335,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1871,2020,4650,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
1873,2020,1465,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
1901,2020,14625,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1902,2020,8675,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
1906,2020,7445,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
1911,2020,13665,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1921,2020,5075,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
1931,2020,4560,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
1934,2020,3665,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1935,2020,2590,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1941,2020,3460,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
1942,2020,2350,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
1943,2020,5025,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
1944,2020,7180,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
1945,2020,7005,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
1946,2020,4545,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0
1947,2020,3685,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
1948,2020,6205,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
1949,2020,2170,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
1951,2020,5315,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
1961,2020,1220,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1962,2020,7395,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1963,2020,5500,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
1964,2020,7125,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
1965,2020,6075,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1966,2020,5105,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0
1967,2020,5250,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
1968,2020,340,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
1969,2020,1170,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0
1971,2020,8925,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
1972,2020,8230,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
1973,2020,5735,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
1974,2020,6125,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
1975,2020,2775,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
1976,2020,335,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
1981,2020,2040,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
1985,2020,3140,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
1991,2020,13275,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
1992,2020,2090,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
2011,2020,13975,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2012,2020,13055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,2020,8335,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2014,2020,8290,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2015,2020,5770,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
2019,2020,175,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2021,2020,9190,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
2022,2020,9060,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
2023,2020,13175,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
2024,2020,9105,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
2025,2020,10015,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
2026,2020,5690,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
2031,2020,1750,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
2032,2020,8060,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
2033,2020,12320,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
2034,2020,10175,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
2035,2020,7620,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
2036,2020,7715,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
2037,2020,8795,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2041,2020,7725,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
2042,2020,8360,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
2051,2020,4560,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0
2061,2020,6675,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0
2063,2020,630,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2064,2020,3325,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2065,2020,330,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2071,2020,7240,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
2082,2020,3330,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
2101,2020,7625,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
2102,2020,5340,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
2103,2020,3590,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1
2104,2020,3690,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
2105,2020,3865,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
2106,2020,3125,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
2111,2020,4830,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
2114,2020,2175,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2116,2020,1030,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2121,2020,5335,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
2131,2020,10870,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0
2132,2020,13040,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
2133,2020,7850,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
2134,2020,28495,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2135,2020,16410,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
2136,2020,1990,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2141,2020,4865,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2142,2020,1035,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2143,2020,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2144,2020,985,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
2151,2020,15825,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
2152,2020,12440,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1
2153,2020,3245,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
2154,2020,330,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2155,2020,55,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2156,2020,370,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2157,2020,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,2020,475,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2159,2020,480,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2161,2020,12415,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
2162,2020,7670,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
2163,2020,2870,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
2165,2020,3420,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
2171,2020,10020,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
2172,2020,5745,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1
2181,2020,9620,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
2182,2020,12585,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
2191,2020,2180,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2201,2020,13615,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
2202,2020,7965,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
2203,2020,4190,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
2204,2020,835,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2211,2020,14575,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
2212,2020,145,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2215,2020,16145,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
2216,2020,720,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
2221,2020,13225,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
2222,2020,15,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2223,2020,6020,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0
2224,2020,9560,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
2225,2020,14135,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
2231,2020,16340,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
2232,2020,310,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
2235,2020,6145,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
2241,2020,10165,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1
2242,2020,9140,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1
2243,2020,2925,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2244,2020,1985,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
2245,2020,2025,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2251,2020,11395,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0
2252,2020,5245,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
2253,2020,8100,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
2254,2020,855,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0
2261,2020,4925,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1
2262,2020,3195,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
2263,2020,5935,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1
2264,2020,8735,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
2265,2020,4450,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
2266,2020,6525,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2267,2020,410,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
2271,2020,7260,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2272,2020,8525,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
2273,2020,10030,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
2274,2020,11690,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
2275,2020,4850,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2281,2020,4700,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
2282,2020,10495,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
2283,2020,5775,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
2284,2020,4740,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
2285,2020,8300,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
2286,2020,11820,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
2287,2020,4255,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0
2288,2020,2565,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
2289,2020,1800,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
2291,2020,13450,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
2292,2020,2985,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
2295,2020,3815,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0
2311,2020,11025,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
2312,2020,14350,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
2313,2020,12520,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
2314,2020,6245,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
2315,2020,8490,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
2316,2020,10510,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
2317,2020,11000,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
2318,2020,3335,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2321,2020,10940,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
2322,2020,205,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
2323,2020,150,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2324,2020,9930,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
2331,2020,10970,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
2332,2020,10135,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
2333,2020,2790,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
2334,2020,2500,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
2341,2020,10045,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
2342,2020,3395,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
2343,2020,11400,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
2351,2020,5275,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1
2352,2020,8400,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1
2353,2020,13380,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2355,2020,1700,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2361,2020,4635,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
2362,2020,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2371,2020,8760,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
2374,2020,730,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2375,2020,1670,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2376,2020,660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2377,2020,3785,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
2381,2020,5520,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2382,2020,3005,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2391,2020,5970,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2394,2020,5415,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2396,2020,4115,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
2401,2020,9360,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
2402,2020,13645,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1
2403,2020,10265,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
2404,2020,4715,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
2405,2020,8000,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
2406,2020,9340,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0
2407,2020,840,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2408,2020,17420,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
2409,2020,45,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2411,2020,17450,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
2412,2020,1500,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
2415,2020,1790,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2421,2020,9405,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
2431,2020,1675,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
2432,2020,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2435,2020,2930,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
2441,2020,4285,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
2445,2020,1205,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
2451,2020,4640,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2461,2020,9425,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
2465,2020,1230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2471,2020,1855,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
2481,2020,3640,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2491,2020,260,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
2492,2020,12525,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
2493,2020,8235,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0
2495,2020,170,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
2496,2020,11130,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
2497,2020,10360,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
2498,2020,5830,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2511,2020,4640,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
2512,2020,14255,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
2513,2020,8035,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
2514,2020,3645,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
2515,2020,12985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2516,2020,11355,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2517,2020,10280,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
2518,2020,11105,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
2521,2020,10845,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2522,2020,12795,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
2523,2020,5665,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
2524,2020,6870,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
2525,2020,15750,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
2526,2020,13350,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
2531,2020,9065,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
2532,2020,6025,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
2533,2020,7510,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
2541,2020,8210,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
2542,2020,10630,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
2543,2020,6665,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
2544,2020,12375,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
2545,2020,12040,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
2546,2020,6135,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
2547,2020,7455,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
2548,2020,22360,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2551,2020,11125,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
2552,2020,16450,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
2553,2020,9520,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
2554,2020,1890,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
2555,2020,9120,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
2561,2020,5515,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
2562,2020,11155,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
2563,2020,10435,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0
2564,2020,11560,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
2565,2020,12180,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
2566,2020,6555,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
2571,2020,10770,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
2572,2020,9805,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
2573,2020,10625,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
2574,2020,7290,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
2581,2020,3140,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
2582,2020,8985,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
2583,2020,11490,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
2584,2020,6975,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
2585,2020,6645,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
2586,2020,7965,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
2587,2020,8335,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
2591,2020,7300,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
2592,2020,6730,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
2593,2020,8595,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
2594,2020,2000,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
2595,2020,8660,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
2596,2020,7740,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
2597,2020,8605,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
2611,2020,12440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2612,2020,9535,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
2613,2020,13090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2614,2020,12620,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
2616,2020,100,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
2622,2020,8005,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
2623,2020,6025,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
2624,2020,13490,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
2625,2020,13650,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1
2626,2020,60,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
2627,2020,1245,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2628,2020,13010,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
2629,2020,325,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2631,2020,15300,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
2632,2020,3740,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
2635,2020,8245,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
